gene_id,ERR188044,ERR188104,ERR188234,ERR188245,ERR188257,ERR188273,ERR188337,ERR188383,ERR188401,ERR188428,ERR188454,ERR204916
NM_001257237|ALG13,4,0,0,235,0,0,0,132,0,0,0,0
NM_001257234|ALG13,1,0,0,0,0,0,0,0,0,0,0,0
NM_001257240|ALG13,1,153,157,62,45,13,168,134,32,27,201,41
NM_001257235|ALG13,0,28,12,0,0,3,25,6,6,2,0,23
NM_012471|TRPC5,0,0,0,0,0,2,3,0,2,0,0,0
NM_001195576|TRPC5OS,0,0,0,0,0,0,0,0,0,0,0,3
NM_001195578|TRPC5OS,0,0,0,0,0,0,0,0,0,0,0,0
NM_001195577|TRPC5OS,0,0,0,0,0,0,0,0,0,0,0,0
NM_178175|LHFPL1,73,58,27,9,38,10,60,42,73,19,31,29
NR_036255|MIR4329,0,0,0,0,0,0,0,0,0,0,0,0
NM_001113490|AMOT,426,494,450,5,46,247,259,285,83,40,309,201
NM_133265|AMOT,258,37,161,0,4,14,24,242,4,7,31,268
NM_001243963|LRCH2,0,0,0,0,0,0,0,0,0,0,0,0
NM_020871|LRCH2,0,0,0,0,0,0,0,0,0,5,0,3
NM_001145346|RBMXL3,0,0,0,0,0,0,0,0,0,0,0,0
NR_110383|PLS3-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NR_110384|PLS3-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282337|PLS3,0,0,0,151,0,0,0,142,0,0,0,0
NM_001136025|PLS3,0,0,78,0,0,40,0,0,30,0,200,0
NM_001172335|PLS3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282338|PLS3,0,0,0,0,0,0,3,0,1,0,0,1
NM_005032|PLS3,425,180,701,0,340,859,901,0,780,287,400,248
NR_132337|DANT2,0,0,1,0,0,0,1,0,0,0,1,0
NR_130730|DANT2,10,3,10,0,2,4,3,0,4,0,10,2
NM_000686|AGTR2,6,6,10,0,3,0,0,0,0,3,49,0
NM_001168300|KLHL13,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168299|KLHL13,0,0,0,0,0,77,0,0,0,0,0,0
NM_001168302|KLHL13,0,0,3,0,0,0,0,0,0,0,0,0
NM_001168303|KLHL13,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168301|KLHL13,0,0,0,0,0,0,0,0,0,0,0,0
NM_033495|KLHL13,63,4,19,0,4,0,0,3,0,0,3,22
NM_001312891|ZCCHC12,0,0,0,0,0,0,0,0,0,0,0,0
NM_173798|ZCCHC12,0,0,0,0,0,0,0,0,0,0,0,0
NM_001031855|LONRF3,0,18,0,0,0,0,0,0,0,0,46,0
NM_024778|LONRF3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001289109|LONRF3,0,0,0,0,0,0,0,0,0,0,0,0
NR_110311|LONRF3,13,7,0,0,0,0,0,4,5,0,1,5
NM_020721|KIAA1210,0,0,0,4,0,0,0,0,0,0,0,0
NR_110396|LOC101928336,2,0,0,0,0,0,0,0,0,0,0,0
NM_001282621|PGRMC1,0,1,0,0,9,0,0,0,0,0,0,51
NM_006667|PGRMC1,808,1008,964,708,952,392,974,1038,1139,713,920,860
NM_001184965|WDR44,0,0,0,0,0,0,0,0,0,5,0,0
NR_031685|MIR1277,0,0,0,0,0,0,0,0,0,0,1,0
NM_019045|WDR44,642,610,487,333,513,266,561,458,578,356,621,475
NM_001184966|WDR44,4,0,0,4,0,0,5,0,3,0,0,0
NM_144658|DOCK11,1794,2007,1233,756,1221,783,1996,1331,1372,1219,1396,1419
NM_001560|IL13RA1,54,102,76,39,37,116,20,23,28,39,26,72
NM_145305|SLC25A43,449,575,403,372,469,190,774,479,589,425,588,478
NM_001170569|CXorf56,0,114,3,3,0,2,0,0,0,371,3,2
NM_001170570|CXorf56,0,0,0,0,0,0,0,0,0,0,0,0
NM_022101|CXorf56,676,579,799,608,640,261,679,546,763,194,551,540
NM_001282161|UBE2A,0,0,0,0,0,0,0,0,0,0,0,0
NM_181762|UBE2A,1234,1548,1441,1068,0,639,1478,1454,1839,960,1529,1143
NM_003336|UBE2A,269,208,181,198,1720,112,195,175,245,111,218,241
NR_028443|SLC25A5-AS1,25,29,28,26,39,9,55,38,75,19,26,23
NM_001152|SLC25A5,12654,13897,18534,9421,9098,5537,10971,9978,13265,7724,10570,11454
NR_030413|MIR766,0,0,2,1,1,0,1,0,0,0,0,0
NM_017544|NKRF,938,1018,1018,527,834,415,1108,822,1071,533,950,678
NM_001173488|NKRF,76,42,97,178,48,65,33,74,33,205,54,19
NM_001173487|NKRF,7,1,0,0,4,1,0,0,2,1,2,27
NM_145800|SEPT6,230,327,585,102,286,181,311,0,208,251,289,296
NM_145802|SEPT6,65,0,87,213,0,0,206,165,105,92,0,0
NM_145799|SEPT6,11156,11727,22371,8190,7080,6829,14823,7613,8970,10717,8559,9566
NM_015129|SEPT6,60,110,72,744,418,62,210,0,82,150,74,661
NR_002584|SNORA69,0,5,3,3,0,1,3,2,2,2,2,2
NM_001105576|SOWAHD,53,51,107,77,17,35,24,49,26,36,56,89
NM_001000|RPL39,5477,5662,7851,5223,4711,3592,3750,5634,6708,4409,4972,5710
NM_023010|UPF3B,710,802,567,607,753,344,1079,757,952,619,761,747
NM_080632|UPF3B,59,112,116,7,83,3,106,136,127,62,0,2
NM_006978|RNF113A,807,680,945,664,493,354,723,554,684,432,775,611
NM_004541|NDUFA1,2387,2203,2697,1723,1712,988,1416,2051,2366,1156,2311,1952
NM_001099685|RHOXF2B,0,0,0,0,0,0,0,0,0,0,0,0
NM_032498|RHOXF2,0,0,0,1,0,2,0,0,2,0,0,0
NR_131238|RHOXF1-AS1,0,7,0,0,0,0,3,0,0,4,0,0
NM_139282|RHOXF1,0,0,0,3,0,0,3,0,0,0,0,0
NR_126557|LINC01402,0,0,0,0,0,0,0,0,0,0,0,0
NM_001008535|AKAP14,0,0,0,0,0,0,0,0,0,0,0,0
NM_001008534|AKAP14,0,0,0,0,0,0,0,0,0,0,0,0
NM_178813|AKAP14,0,0,0,0,0,0,0,0,0,0,0,0
NM_024528|NKAP,438,616,435,528,571,191,593,604,668,340,600,557
NR_027131|NKAPP1,44,35,50,31,45,20,73,38,66,36,43,33
NM_001142447|ATP1B4,0,0,0,0,0,0,2,0,0,0,0,0
NM_012069|ATP1B4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001104544|TMEM255A,0,0,0,0,0,0,0,0,0,0,0,0
NM_001104545|TMEM255A,0,21,0,0,0,0,43,0,0,0,0,0
NM_017938|TMEM255A,114,5,68,27,123,7,44,84,137,73,4,81
NM_006777|ZBTB33,1251,1645,777,875,1230,625,1728,1010,1719,996,1223,1006
NM_001184742|ZBTB33,349,8,342,1,8,0,3,362,9,238,5,89
NM_001122606|LAMP2,0,0,0,0,0,0,0,0,0,0,0,0
NM_002294|LAMP2,466,300,341,243,262,177,347,291,287,175,426,250
NM_013995|LAMP2,2084,2589,1782,1417,1803,755,1866,1894,2750,1631,2473,2077
NM_003588|CUL4B,2440,2673,2359,1575,1928,1107,2532,2020,2389,1798,2169,1822
NM_001079872|CUL4B,127,0,0,0,71,0,0,0,0,0,56,0
NM_014060|MCTS1,1103,1633,1681,1102,1311,524,1589,1327,2051,776,1524,1128
NM_001137554|MCTS1,382,195,118,249,124,114,23,314,134,286,305,272
NM_001011551|C1GALT1C1,444,426,480,396,423,179,341,502,555,284,563,321
NM_152692|C1GALT1C1,2,5,8,0,0,0,3,3,4,2,3,0
NM_012084|GLUD2,242,183,179,69,101,72,140,103,166,100,158,177
NM_000828|GRIA3,0,0,0,0,0,0,0,0,0,0,0,0
NM_007325|GRIA3,37,12,2,3,4,14,0,0,0,2,9,3
NM_001256743|GRIA3,3,0,2,0,0,4,0,0,0,0,0,0
NM_001081550|THOC2,2789,3532,1838,1119,2077,1006,3066,2255,2591,1782,2221,2223
NM_001204401|XIAP,719,0,286,349,755,0,0,0,0,0,0,107
NM_001167|XIAP,818,1370,816,437,409,486,1150,973,1112,878,1812,1013
NR_037916|XIAP,42,39,96,70,0,33,227,169,91,49,78,165
NM_001114937|SH2D1A,0,0,30,0,0,0,0,0,0,0,6,0
NM_002351|SH2D1A,0,6,105,6,56,0,24,39,13,8,6,17
NM_001163278|TENM1,0,0,2,0,0,0,0,0,0,0,0,0
NM_001163279|TENM1,0,0,0,0,0,0,0,0,0,0,0,0
NM_014253|TENM1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282418|STAG2,0,4,5,0,3,0,5,5,5,0,0,0
NR_130770|LOC101928402,2,4,0,0,0,3,3,2,0,3,3,0
NM_001042749|STAG2,1206,1917,660,2074,3504,32,1975,2714,2023,1854,1289,740
NM_001042750|STAG2,1372,1255,821,0,0,431,830,0,0,314,235,800
NM_006603|STAG2,1227,2113,894,0,0,1093,1979,1423,2770,1232,2238,1224
NM_001042751|STAG2,1009,1196,1081,446,164,442,732,0,0,352,236,1349
NM_001282874|SMARCA1,11,0,0,37,0,0,11,0,11,0,0,6
NM_003069|SMARCA1,8,0,0,2,22,0,5,19,47,20,2,5
NM_001282875|SMARCA1,1,0,0,0,26,0,0,0,0,0,0,0
NM_017413|APLN,65,127,38,50,15,12,39,58,96,26,22,101
NM_003399|XPNPEP2,46,16,24,40,19,7,34,11,60,28,10,44
NM_001587|OCRL,294,0,103,9,0,0,199,0,280,179,94,248
NM_000276|OCRL,53,398,127,133,197,77,177,219,215,102,101,81
NM_001008222|ZDHHC9,277,395,0,199,185,123,245,0,328,193,242,214
NM_016032|ZDHHC9,129,76,490,87,89,32,114,332,151,71,92,169
NM_018990|SASH3,8996,6804,9828,6203,5919,3419,8359,4957,11326,5227,7311,7121
NM_001166221|UTP14A,0,0,0,0,0,0,0,0,0,0,0,0
NM_006649|UTP14A,1234,1144,1501,889,1095,487,1429,1034,1699,906,1070,862
NM_021946|BCORL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184772|BCORL1,324,219,389,214,142,235,276,151,238,196,149,183
NM_001421|ELF4,2860,899,1323,7,788,590,1181,1126,7,1842,1178,1248
NM_001127197|ELF4,332,1242,1877,1241,793,924,1600,412,2115,3,1025,611
NM_001130847|AIFM1,0,0,0,0,1,0,1,0,0,11,1,0
NM_145812|AIFM1,0,0,0,0,1,0,1,1,2,2,0,0
NM_004208|AIFM1,2625,2587,3091,1665,2015,1051,2263,1858,3292,1500,1871,1953
NR_132647|AIFM1,24,17,16,12,24,13,19,32,49,5,21,24
NM_001130846|AIFM1,7,9,5,11,4,4,4,4,16,4,14,7
NM_004794|RAB33A,547,620,774,423,351,357,453,508,435,283,594,587
NM_017666|ZNF280C,161,232,187,177,214,83,324,170,311,189,161,179
NM_178471|GPR119,1,0,0,0,0,0,0,0,0,0,0,0
NM_001282196|SLC25A14,0,0,0,0,0,0,0,0,0,0,0,0
NR_104107|SLC25A14,157,144,155,91,137,40,167,126,173,84,43,88
NM_001282195|SLC25A14,17,0,30,0,20,0,0,0,0,0,6,18
NM_001282198|SLC25A14,8,2,2,0,0,0,0,0,2,45,99,0
NM_001282197|SLC25A14,3,22,2,12,3,8,18,20,25,0,2,0
NM_016024|RBMX2,744,861,661,520,627,343,713,804,865,555,596,657
NR_027141|FAM45BP,308,307,291,178,232,182,302,268,306,161,365,215
NM_001282607|ARHGAP36,0,0,0,0,0,0,0,0,0,0,0,0
NM_144967|ARHGAP36,2,0,0,0,0,0,0,0,0,0,0,0
NM_001170962|IGSF1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001555|IGSF1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170963|IGSF1,0,0,0,0,0,0,0,0,0,0,0,0
NM_205833|IGSF1,0,2,1,0,0,0,0,0,0,3,0,0
NM_001170961|IGSF1,8,0,7,0,0,0,0,1,0,0,0,3
NM_006375|ENOX2,263,143,266,0,293,0,404,311,236,176,182,128
NM_001281736|ENOX2,154,123,140,0,0,0,0,0,57,0,0,117
NM_182314|ENOX2,3,143,0,227,7,139,14,0,140,162,198,112
NR_026975|FIRRE,76,85,57,50,68,13,181,40,179,78,10,70
NM_016542|STK26,2349,3152,2116,1903,2553,1259,2959,2353,3908,1993,1818,2915
NM_001042453|STK26,17,15,0,0,122,0,0,114,63,37,43,170
NM_001042452|STK26,138,263,177,38,0,72,23,38,89,46,68,307
NM_001448|GPC4,985,324,1081,109,185,8,576,279,339,166,14,545
NM_021183|RAP2C,0,0,0,1331,1827,0,2016,1808,2118,0,2145,1749
NM_001170701|MBNL3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170702|MBNL3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170703|MBNL3,0,0,0,0,0,0,1,0,0,0,0,0
NM_001170704|MBNL3,0,0,0,0,0,0,27,0,4,0,0,8
NM_001271187|RAP2C,998,1238,1483,11,10,403,15,0,13,547,41,27
NM_001271186|RAP2C,922,632,412,0,0,295,3,0,0,892,22,5
NR_073150|RAP2C,194,311,28,2,6,149,2,16,7,154,6,5
NR_110410|RAP2C-AS1,26,46,27,20,18,15,28,24,30,12,27,26
NM_018388|MBNL3,1874,1219,1393,679,1577,499,1995,533,1465,894,1228,1015
NM_133486|MBNL3,377,660,361,589,4,296,577,1106,385,566,561,527
NR_029509|MIR92A2,1,0,0,0,0,0,1,0,0,1,0,0
NM_001164617|GPC3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164618|GPC3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164619|GPC3,0,0,0,0,0,0,0,0,0,0,0,0
NM_004484|GPC3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001015877|PHF6,1936,2212,1779,616,1124,815,1486,1497,1438,1375,1572,1595
NM_032458|PHF6,835,864,456,401,771,543,836,507,708,388,417,637
NM_032335|PHF6,9,7,3,1,3,4,9,3,6,4,7,5
NR_030228|MIR503,0,0,0,0,0,0,1,0,1,0,1,0
NR_024607|MIR503HG,4,3,7,0,2,4,4,4,6,3,12,13
NR_029946|MIR424,1,0,0,0,0,0,0,0,0,1,0,1
NM_000194|HPRT1,2093,3354,2636,2035,2346,914,2712,2924,3867,1925,2252,2693
NM_001163438|SMIM10,10,5,19,8,4,13,6,9,1,24,22,24
NM_019556|MOSPD1,194,135,161,61,172,31,127,142,126,70,150,85
NM_001306188|MOSPD1,17,90,63,53,0,49,73,79,75,79,109,86
NM_001078173|FAM127C,4,10,1,12,9,3,5,6,19,3,3,32
NM_001078171|FAM127A,535,356,415,392,519,182,465,325,630,275,377,401
NM_001316889|PLAC1,0,0,0,0,0,0,0,0,0,0,0,0
NM_021796|PLAC1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001316887|PLAC1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166600|FAM122B,0,49,239,148,89,121,18,127,0,94,0,0
NM_001316888|PLAC1,3,0,2,0,1,0,0,0,0,0,3,3
NM_001166599|FAM122B,1093,1789,1438,422,1305,231,2102,906,1666,915,1236,771
NM_001170757|FAM122B,267,149,146,0,92,19,189,173,120,87,157,135
NM_001170756|FAM122B,273,124,165,302,100,144,65,302,141,88,238,273
NM_145284|FAM122B,245,199,171,370,124,223,103,165,135,154,215,293
NM_001170780|FAM122C,25,25,28,0,15,9,23,19,34,11,15,16
NM_001170782|FAM122C,11,0,0,0,0,0,0,0,0,4,17,0
NM_001170784|FAM122C,9,5,7,7,8,8,18,18,4,12,8,18
NM_001170781|FAM122C,61,65,70,43,49,23,24,32,76,43,57,42
NM_138819|FAM122C,24,10,4,0,0,8,11,15,8,0,6,0
NM_001170779|FAM122C,22,25,47,21,22,11,31,22,24,25,40,24
NM_001170783|FAM122C,8,8,16,10,8,6,14,10,0,0,6,12
NM_001078172|FAM127B,181,177,165,138,119,70,203,125,181,111,115,139
NM_001134321|FAM127B,28,62,52,57,61,19,60,68,44,30,71,60
NR_024493|SMIM10L2B,2,0,2,0,0,2,1,0,2,0,0,7
NM_152695|ZNF449,84,102,56,49,55,26,106,64,94,43,81,54
NR_110381|ZNF75D,1,3,2,0,0,1,2,4,6,2,3,4
NM_007131|ZNF75D,385,361,306,165,252,112,417,191,258,231,349,254
NM_001185063|ZNF75D,8,0,0,0,0,0,0,75,44,0,0,0
NR_024359|SMIM10L2A,6,0,2,0,0,0,3,3,0,2,0,0
NM_001017417|CT45A1,10,4,25,4,3,1,13,35,11,29,167,15
NM_001017435|CT45A3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017436|CT45A4,3,7,65,3,7,2,2,2,4,4,107,8
NM_001007551|CT45A5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017438|CT45A6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291543|CT45A7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172288|CT45A5,11,21,209,6,21,3,8,8,17,16,520,48
NR_046740|DDX26B-AS1,0,1,1,0,0,0,0,0,2,1,2,0
NM_182540|DDX26B,1138,893,915,513,686,404,887,682,776,462,1032,666
NM_001291535|CT45A8,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291540|CT45A9,0,0,0,0,0,0,0,0,0,0,0,0
NM_152582|CT45A2,3,0,14,0,20,0,0,6,25,7,87,14
NM_001291528|CT45A10,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291529|CT45A10,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291530|CT45A10,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291527|CT45A10,3,2,12,0,5,0,0,2,8,4,56,7
NM_173470|MMGT1,827,961,779,780,808,370,922,873,1063,636,814,701
NM_001177651|SLC9A6,0,0,0,0,675,0,0,0,0,0,692,441
NM_001042537|SLC9A6,424,841,357,386,0,322,903,657,944,565,35,7
NM_006359|SLC9A6,352,0,358,0,0,0,0,0,0,90,0,138
NR_027621|FHL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001159700|FHL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001167819|FHL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001159701|FHL1,0,0,0,0,0,0,0,0,0,1,0,0
NM_001159699|FHL1,0,1,0,0,0,0,0,0,0,0,0,0
NM_001449|FHL1,423,1797,0,0,72,0,252,214,418,0,0,0
NM_001159703|FHL1,42,137,0,0,0,0,22,0,0,0,0,0
NM_001159702|FHL1,1,12,0,46,0,0,1,0,4,0,10,0
NM_001159704|FHL1,53,104,50,0,16,3,14,29,37,246,0,32
NM_001173516|MAP7D3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173517|MAP7D3,14,28,59,15,18,6,31,14,33,9,19,5
NM_024597|MAP7D3,711,864,521,428,601,284,946,540,853,501,640,555
NM_001163280|HTATSF1,132,196,557,714,947,312,1440,484,1139,472,464,487
NM_014500|HTATSF1,1542,1703,1255,879,1338,356,1182,1430,1394,1009,1127,1005
NM_001306177|ARHGEF6,0,75,242,227,64,0,210,230,34,131,15,32
NM_004840|ARHGEF6,1867,1392,1659,832,1264,658,1976,1187,1701,1340,693,1098
NR_028597|SRD5A1P1,7,12,7,9,7,2,11,8,10,9,12,8
NM_001171877|MCF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171878|MCF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171879|MCF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_005369|MCF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099855|MCF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171876|MCF2,23,26,5,8,12,7,18,9,16,5,19,10
NM_001164803|RBMX,1362,1940,1552,1089,1542,531,1926,1504,1827,1147,1319,1020
NM_002139|RBMX,6064,6881,8200,3862,4584,2985,6945,5797,6891,4443,5670,6009
NR_028477|RBMX,673,551,360,389,582,0,945,4,768,580,289,0
NR_028476|RBMX,81,79,43,39,5,48,28,0,41,0,0,51
NR_002735|SNORD61,1,1,1,1,0,0,0,1,1,0,1,0
NM_001271560|LOC389895,2,2,0,1,2,0,0,0,0,0,0,2
NM_032461|SPANXB1,0,0,0,0,0,0,0,0,0,0,0,0
NR_104080|RNU6-9,0,0,0,0,1,0,0,1,0,0,0,0
NR_125730|RNU6-2,0,0,1,0,1,0,0,1,0,0,0,1
NR_104084|RNU6-7,2,0,1,1,2,0,0,2,1,0,1,1
NR_004394|RNU6-1,0,0,1,0,1,0,0,1,0,0,0,1
NR_104088|RNU6-8,0,0,1,0,1,0,0,1,0,0,0,1
NM_012317|LDOC1,3,2,6,17,34,0,76,6,2,14,1,3
NR_030230|MIR505,0,0,0,1,0,0,0,0,0,0,0,0
NM_173694|ATP11C,808,986,495,225,788,417,721,565,1083,615,775,727
NM_001010986|ATP11C,676,862,588,369,323,224,1050,676,769,606,564,522
NR_121210|UBE2NL,24,8,13,14,17,15,5,3,7,10,32,17
NM_001012989|UBE2NL,0,0,0,0,0,0,0,0,0,0,0,0
NR_024501|FMR1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NR_024502|FMR1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NR_024499|FMR1-AS1,4,2,5,0,2,0,1,1,2,1,4,2
NR_024503|FMR1-AS1,1,0,0,0,0,0,0,0,0,0,0,0
NM_001185075|FMR1,0,12,0,0,5,0,0,5,0,0,0,0
NM_001185081|FMR1,0,16,0,0,23,0,0,20,0,0,0,0
NM_001185076|FMR1,846,941,773,522,592,373,993,564,671,611,305,672
NM_001185082|FMR1,238,278,250,65,163,121,254,140,304,156,393,209
NM_002024|FMR1,200,351,226,62,279,62,414,176,341,104,367,84
NR_033700|FMR1,115,243,153,147,139,66,91,297,109,119,234,131
NR_033699|FMR1,111,92,70,27,132,7,64,57,97,12,177,87
NM_001169122|AFF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001169123|AFF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001169124|AFF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001169125|AFF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170628|AFF2,0,0,0,0,0,0,0,0,0,0,0,0
NM_002025|AFF2,2,5,6,15,9,0,35,5,20,44,4,2
NM_016153|HSFX1,0,3,0,0,0,0,0,0,0,0,0,4
NM_001164415|HSFX2,6,4,10,6,2,5,8,0,10,8,5,0
NR_027455|LINC00893,37,43,35,9,15,8,49,12,64,21,17,37
NM_178124|CXorf40A,398,267,347,266,298,140,355,334,430,207,323,422
NM_001171907|CXorf40A,185,188,299,144,184,73,227,119,279,148,224,182
NM_001171908|CXorf40A,23,124,26,14,0,29,4,48,148,37,68,67
NM_001171909|CXorf40A,66,59,113,29,52,36,51,28,161,45,36,44
NM_000202|IDS,5200,5231,4048,2676,3825,1958,4344,3400,4635,3080,4749,4990
NM_001166550|IDS,457,1512,622,0,0,0,236,460,767,681,449,198
NR_104128|IDS,47,68,43,16,21,18,24,17,37,28,34,48
NM_006123|IDS,19,26,13,13,8,5,8,9,11,13,15,10
NM_005366|MAGEA11,0,0,0,0,0,0,0,0,9,0,0,0
NM_001011544|MAGEA11,2,4,0,0,0,2,4,0,0,8,0,2
NM_001174092|TMEM185A,0,26,25,10,44,5,22,34,60,42,34,0
NM_032508|TMEM185A,348,248,410,177,243,136,313,195,260,242,161,222
NR_104121|TMEM185A,20,6,0,0,0,14,0,0,16,7,0,0
NM_001282302|TMEM185A,6,15,7,7,4,2,7,7,22,13,15,9
NR_109813|LINC00850,0,0,0,0,0,0,0,0,0,0,0,0
NR_102703|MAGEA8-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166401|MAGEA8,0,0,0,0,3,0,0,0,0,0,0,0
NM_005364|MAGEA8,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166400|MAGEA8,2,0,0,2,0,0,0,0,3,0,0,0
NM_001013845|CXorf40B,683,635,704,531,529,187,579,553,952,389,396,593
NR_027456|LINC00894,29,57,30,8,21,10,46,17,54,18,27,23
NM_000252|MTM1,259,163,252,104,170,132,212,239,143,159,145,124
NM_001306144|MTMR1,1531,1361,1606,929,1154,639,1744,1231,1671,991,1382,1250
NM_003828|MTMR1,15,151,42,13,15,25,31,35,37,0,30,16
NM_001306145|MTMR1,3,11,5,5,11,1,16,7,17,8,5,4
NM_001184808|CD99L2,0,0,0,0,0,0,0,0,0,0,1,0
NM_001242614|CD99L2,0,0,0,0,0,0,0,0,1,0,1,0
NM_134445|CD99L2,0,0,0,0,0,0,0,0,0,0,32,0
NM_031462|CD99L2,1768,797,1140,1163,730,491,837,640,956,617,1069,721
NM_134446|CD99L2,77,0,11,13,20,17,0,128,29,0,0,150
NM_001301231|HMGB3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001301229|HMGB3,0,132,20,0,0,0,0,0,0,38,14,185
NM_005342|HMGB3,1055,966,1488,1063,1209,449,1266,1150,1040,853,1156,752
NM_001301228|HMGB3,385,290,375,211,198,108,394,351,214,117,212,118
NM_001017980|VMA21,1136,1837,1463,1194,1528,624,2076,1360,1947,1058,1159,1191
NM_018558|GABRQ,8,0,0,0,0,0,6,0,0,0,14,2
NM_001129828|CSAG3,0,0,0,0,0,0,0,0,5,0,0,0
NR_130638|CSAG3,0,0,0,8,0,0,0,0,19,3,15,0
NM_001129826|CSAG3,4,4,0,8,0,0,2,2,12,0,9,15
NM_004344|CETN2,447,512,481,407,451,196,575,510,667,384,501,435
NM_001103150|PNMA5,0,2,4,0,0,0,0,0,0,0,3,4
NM_001103151|PNMA5,0,0,0,0,0,0,0,0,0,0,0,0
NM_052926|PNMA5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184924|PNMA5,0,0,0,0,0,0,0,0,0,0,0,0
NM_015922|NSDHL,935,678,998,632,534,429,486,640,852,480,684,494
NM_001129765|NSDHL,180,144,145,108,179,4,372,180,203,149,35,192
NM_001178107|ZNF185,0,0,0,0,0,0,0,0,0,0,0,0
NM_001178109|ZNF185,0,0,0,0,0,0,0,0,0,0,0,0
NM_007150|ZNF185,0,0,0,0,0,0,0,0,0,0,0,0
NM_001178108|ZNF185,34,0,0,0,0,0,0,0,0,0,0,0
NM_001178110|ZNF185,8,0,0,0,0,0,0,0,0,0,0,0
NM_001178106|ZNF185,2,47,76,23,30,0,40,59,45,34,49,0
NM_001178113|ZNF185,115,0,0,0,0,50,0,0,0,0,0,0
NM_001178115|ZNF185,62,0,0,0,0,0,0,0,0,0,0,54
NM_001282535|PNMA3,0,0,0,0,0,0,0,0,0,0,0,0
NM_013364|PNMA3,0,6,4,3,7,3,12,11,4,6,4,3
NM_032882|PNMA6A,3,0,6,0,4,0,1,6,2,0,3,5
NM_001136273|ZFP92,11,14,12,7,13,2,22,19,8,17,17,13
NM_080701|TREX2,7,2,5,8,8,0,14,6,5,4,6,4
NM_001080485|ZNF275,1253,1615,1679,718,890,570,1203,1068,941,710,1254,1288
NM_001001344|ATP2B3,0,0,0,0,0,0,0,0,0,0,0,0
NM_021949|ATP2B3,0,0,0,0,0,0,0,0,1,0,0,0
NM_001711|BGN,0,0,0,0,0,2,0,0,0,0,0,0
NM_017518|HAUS7,438,352,551,410,414,187,585,375,764,310,317,384
NR_073156|HAUS7,81,82,87,69,65,24,74,64,66,40,48,48
NR_131982|LOC105373383,4,4,6,5,5,1,4,6,6,4,1,9
NM_152274|FAM58A,203,233,185,158,229,133,249,181,332,128,139,134
NM_001130997|FAM58A,97,53,158,123,154,10,171,145,158,39,144,91
NM_001135740|PNCK,0,0,0,0,0,0,0,0,0,0,0,0
NM_001039582|PNCK,27,47,1,0,0,0,4,10,3,5,0,10
NM_001142805|SLC6A8,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142806|SLC6A8,0,0,0,0,0,0,0,0,0,0,0,0
NM_005629|SLC6A8,116,66,70,31,10,11,13,36,33,22,47,38
NM_001139441|BCAP31,0,17,0,0,7,45,0,38,32,0,30,149
